year,treatment,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,top_depth,bottom_depth,depth,n_percent,c_percent
2013,T5,4,4,2,25-50,25,1140.091828,1.379925415,1.593915468,25,50,50,0.018666667,0.258266667
2013,T5,4,4,2,25-Oct,15,684.0550968,1.561599154,1.645113099,10,25,25,0.059433333,0.545833333
2013,T5,4,4,2,0-10,10,456.0367312,1.331137959,1.380498449,0,10,10,0.107066667,1.201933333
2013,T5,4,4,1,50-end,66,3009.842426,1.508221569,0.964037179,50,116,122,0.009,0.040533333
2013,T5,4,4,1,25-50,25,1140.091828,1.626225973,1.725632929,25,50,50,0.022866667,0.161433333
2013,T5,4,4,1,25-Oct,15,684.0550968,1.602800682,1.672113848,10,25,25,0.057933333,0.55275
2013,T5,4,4,1,0-10,10,456.0367312,1.453688457,1.384489355,0,10,10,0.1138,1.3532
2013,T1,4,3,1,50-end,64,2918.63508,1.454469864,1.727134989,50,114,122,0.017866667,0.357033333
2013,T5,4,3,2,50-end,64,2918.63508,1.474907513,0.907324804,50,114,122,0.010066667,0.07975
2013,T5,4,3,2,25-50,25,1140.091828,1.337319956,1.596687175,25,50,50,0.046366667,0.4317
2013,T5,4,3,2,25-Oct,15,684.0550968,1.603737177,1.720940324,10,25,25,0.072266667,0.645233333
2013,T5,4,3,2,0-10,10,456.0367312,1.190679396,1.201477781,0,10,10,0.0865,0.90285
2013,T5,4,3,1,50-end,68,3101.049772,1.418809734,1.018848529,50,118,122,0.014066667,0.07325
2013,T5,4,3,1,25-50,25,1140.091828,1.276160757,1.670944351,25,50,50,0.0435,0.321633333
2013,T5,4,3,1,25-Oct,15,684.0550968,1.600099399,1.69287241,10,25,25,0.060666667,0.527566667
2013,T5,4,3,1,0-10,10,456.0367312,1.153627227,1.187728889,0,10,10,0.093,1.037133333
2013,T5,4,2,2,50-end,65,2964.238753,1.584546554,1.000401873,50,115,122,0.0089,0.0675
2013,T5,4,2,2,25-50,25,1140.091828,1.38948116,1.592836608,25,50,50,0.032233333,0.2928
2013,T5,4,2,2,25-Oct,15,684.0550968,1.238599682,1.278388253,10,25,25,0.050333333,0.642566667
2013,T5,4,2,2,0-10,10,456.0367312,1.442672057,1.52695595,0,10,10,0.0986,1.2248
2013,T5,4,2,1,50-end,66,3009.842426,1.517817395,0.874148752,50,116,122,0.015466667,0.234366667
2013,T5,4,2,1,25-50,25,1140.091828,1.495313025,1.609852781,25,50,50,0.029866667,0.325866667
2013,T5,4,2,1,25-Oct,15,684.0550968,1.481599987,1.523222332,10,25,25,0.063766667,0.686533333
2013,T5,4,2,1,0-10,10,456.0367312,1.100360958,1.117010901,0,10,10,0.1272,1.5462
2013,T5,4,1,2,50-end,72,3283.464465,1.439075703,0.894393721,50,122,122,0.016733333,0.086233333
2013,T5,4,1,2,25-50,25,1140.091828,1.444500159,1.601344695,25,50,50,0.034566667,0.2865
2013,T5,4,1,2,25-Oct,15,684.0550968,1.078532715,1.148588767,10,25,25,0.055966667,0.6071
2013,T5,4,1,2,0-10,10,456.0367312,1.115722938,1.13915824,0,10,10,0.126866667,1.5098
2013,T5,4,1,1,50-end,70,3192.257118,1.500948272,0.976638123,50,120,122,0.015133333,0.06475
2013,T5,4,1,1,25-50,25,1140.091828,1.210389144,1.556760567,25,50,50,0.0295,0.246666667
2013,T5,4,1,1,25-Oct,15,684.0550968,1.497693703,1.582442708,10,25,25,0.06355,0.62135
2013,T5,4,1,1,0-10,10,456.0367312,1.133883146,1.276800661,0,10,10,0.116433333,1.322966667
2013,T4,3,5,2,50-end,63,2873.031406,1.512171944,1.041841726,50,113,122,0.008733333,0.080766667
2013,T4,3,5,2,25-50,25,1140.091828,1.502621846,1.554895805,25,50,50,0.037933333,0.277333333
2013,T4,3,5,2,25-Oct,15,684.0550968,1.426194102,1.491221986,10,25,25,0.099766667,0.988366667
2013,T4,3,5,2,0-10,10,456.0367312,1.348040426,1.407053327,0,10,10,0.123366667,1.190933333
2013,T4,3,5,1,50-end,62,2827.427733,1.762609086,0.787705367,50,112,122,0.00975,0.0916
2013,T4,3,5,1,25-50,25,1140.091828,1.559933021,1.658068196,25,50,50,0.0362,0.274966667
2013,T4,3,5,1,25-Oct,15,684.0550968,1.475641578,1.604312292,10,25,25,0.0692,0.6684
2013,T4,3,5,1,0-10,10,456.0367312,1.428119406,1.492309618,0,10,10,0.1166,1.179033333
2013,T4,3,4,2,50-end,59,2690.616714,1.642622018,0.881221761,50,109,122,0.01325,0.1274
2013,T4,3,4,2,25-50,25,1140.091828,1.445513995,1.605782934,25,50,50,0.0475,0.407333333
2013,T4,3,4,2,25-Oct,15,684.0550968,1.38860117,1.451239827,10,25,25,0.087533333,0.916733333
2013,T4,3,4,2,0-10,10,456.0367312,1.431218372,1.47941592,0,10,10,0.132433333,1.374066667
2013,T4,3,4,1,50-end,62,2827.427733,1.483616152,1.0646815,50,112,122,0.017766667,0.09125
2013,T4,3,4,1,25-50,25,1140.091828,1.504643081,1.565294967,25,50,50,0.0469,0.3746
2013,T4,3,4,1,25-Oct,15,684.0550968,1.462318137,1.512696864,10,25,25,0.115966667,1.152
2013,T4,3,4,1,0-10,10,456.0367312,1.220912023,1.293202849,0,10,10,0.1339,1.2927
2013,T3,3,5,2,50-end,57,2599.409368,1.630849659,1.797953004,50,107,122,0.011966667,0.034833333
2013,T3,3,5,2,25-50,25,1140.091828,1.5059686,1.766789696,25,50,50,0.013066667,0.073533333
2013,T3,3,5,2,25-Oct,15,684.0550968,1.678014224,1.827753625,10,25,25,0.045633333,0.357666667
2013,T3,3,5,2,0-10,10,456.0367312,1.507208833,1.577093555,0,10,10,0.082533333,0.805933333
2013,T3,3,5,1,50-end,60,2736.220387,1.634154057,1.758818723,50,110,122,0.012433333,0.080733333
2013,T3,3,5,1,25-50,25,1140.091828,1.601834165,1.742200051,25,50,50,0.021566667,0.124366667
2013,T3,3,5,1,25-Oct,15,684.0550968,1.413292103,1.77232751,10,25,25,0.052066667,0.472233333
2013,T3,3,5,1,0-10,10,456.0367312,1.43949984,1.587229168,0,10,10,0.080566667,0.792333333
2013,T3,3,4,2,50-end,64,2918.63508,1.622025303,1.723048552,50,114,122,0.0139,0.10045
2013,T3,3,4,2,25-50,25,1140.091828,1.668899002,1.70846599,25,50,50,0.034966667,0.310133333
2013,T3,3,4,2,25-Oct,15,684.0550968,1.517507333,1.558059622,10,25,25,0.062966667,0.640333333
2013,T3,3,4,2,0-10,10,456.0367312,1.231356363,1.32884851,0,10,10,0.0795,0.770566667
2013,T3,3,4,1,50-end,62,2827.427733,1.700924575,1.817507572,50,112,122,0.013866667,0.086933333
2013,T3,3,4,1,25-50,25,1140.091828,1.633051958,1.689538636,25,50,50,0.042566667,0.374066667
2013,T3,3,4,1,25-Oct,15,684.0550968,1.570330772,1.606307406,10,25,25,0.075033333,0.7662
2013,T3,3,4,1,0-10,10,456.0367312,1.373656165,1.428914872,0,10,10,0.086866667,0.847366667
2013,T3,3,3,2,50-end,59,2690.616714,1.533600979,1.74049035,50,109,122,0.017633333,0.121433333
2013,T3,3,3,2,25-50,25,1140.091828,1.455920556,1.592523587,25,50,50,0.0403,0.3093
2013,T3,3,3,2,25-Oct,15,684.0550968,1.37177357,1.426520622,10,25,25,0.1109,1.0829
2013,T3,3,3,2,0-10,10,456.0367312,1.114241919,1.120622984,0,10,10,0.133933333,1.375966667
2013,T3,3,3,1,50-end,62,2827.427733,1.486583679,1.768907429,50,112,122,0.0278,0.2076
2013,T3,3,3,1,25-50,25,1140.091828,1.464954129,1.547745706,25,50,50,0.05815,0.2977
2013,T3,3,3,1,25-Oct,15,684.0550968,1.315523696,1.327423322,10,25,25,0.114066667,1.104866667
2013,T3,3,3,1,0-10,10,456.0367312,1.159151047,1.293986677,0,10,10,0.1387,1.485633333
2013,T3,3,2,2,50-end,60,2736.220387,1.648397953,1.793945439,50,110,122,0.0118,0.0714
2013,T3,3,2,2,25-50,25,1140.091828,1.604857529,1.789833857,25,50,50,0.019133333,0.1213
2013,T3,3,2,2,25-Oct,15,684.0550968,1.590234674,1.760674162,10,25,25,0.055833333,0.568733333
2013,T3,3,2,2,0-10,10,456.0367312,1.561126083,1.713789224,0,10,10,0.0863,0.877133333
2013,T3,3,2,1,50-end,62,2827.427733,1.660257616,1.734155172,50,112,122,0.006366667,0.044166667
2013,T3,3,2,1,25-50,25,1140.091828,1.486932657,1.757805575,25,50,50,0.01165,0.055033333
2013,T3,3,2,1,25-Oct,15,684.0550968,1.418282922,1.751545552,10,25,25,0.041366667,0.387033333
2013,T3,3,2,1,0-10,10,456.0367312,1.544560098,1.72500609,0,10,10,0.081133333,0.6784
2013,T3,3,1,2,50-end,61,2781.82406,1.587353203,1.718968285,50,111,122,0.029733333,0.214033333
2013,T3,3,1,2,25-50,25,1140.091828,1.373608689,1.38945829,25,50,50,0.069266667,0.812633333
2013,T3,3,1,2,25-Oct,15,684.0550968,1.453913506,1.520677134,10,25,25,0.075766667,0.813733333
2013,T3,3,1,2,0-10,10,456.0367312,1.29306642,1.389177099,0,10,10,0.1392,1.431766667
2013,T3,3,1,1,50-end,63,2873.031406,1.62512305,1.786503117,50,113,122,0.0275,0.1943
2013,T3,3,1,1,25-50,25,1140.091828,1.471051429,1.50568899,25,50,50,0.079966667,0.813333333
2013,T3,3,1,1,25-Oct,15,684.0550968,1.360849526,1.562909273,10,25,25,0.084933333,0.851266667
2013,T3,3,1,1,0-10,10,456.0367312,1.340441182,1.420500522,0,10,10,0.107033333,1.053466667
2013,T2,3,5,2,50-end,64,2918.63508,1.523622391,1.685547396,50,114,122,0.051466667,0.409033333
2013,T2,3,5,2,25-50,25,1140.091828,1.276570035,1.285937701,25,50,50,0.0914,0.9909
2013,T2,3,5,2,25-Oct,15,684.0550968,1.411084373,1.413759596,10,25,25,0.113433333,1.072433333
2013,T2,3,5,2,0-10,10,456.0367312,1.284916965,1.286123009,0,10,10,0.127866667,1.3784
2013,T2,3,5,1,50-end,63,2873.031406,1.464592734,1.633741598,50,113,122,0.06,0.5416
2013,T2,3,5,1,25-50,25,1140.091828,1.247080451,1.248536474,25,50,50,0.1128,1.106866667
2013,T2,3,5,1,25-Oct,15,684.0550968,1.378328762,1.378328762,10,25,25,0.110333333,1.078166667
2013,T2,3,5,1,0-10,10,456.0367312,1.26269473,1.26506296,0,10,10,0.1504,1.457866667
2013,T2,3,4,2,50-end,61,2781.82406,1.542280345,1.769695877,50,111,122,0.05235,0.33685
2013,T2,3,4,2,25-50,25,1140.091828,1.45242953,1.512503638,25,50,50,0.087666667,0.915833333
2013,T2,3,4,2,25-Oct,15,684.0550968,1.455620805,1.48142282,10,25,25,0.103566667,0.987633333
2013,T2,3,4,2,0-10,10,456.0367312,1.018435524,1.030693308,0,10,10,0.142466667,1.4313
2013,T2,3,4,1,50-end,63,2873.031406,1.523227939,1.754722101,50,113,122,0.0378,0.255333333
2013,T2,3,4,1,25-50,25,1140.091828,1.319868388,1.418035919,25,50,50,0.0638,0.5728
2013,T2,3,4,1,25-Oct,15,684.0550968,1.454980266,1.487521505,10,25,25,0.101266667,0.973733333
2013,T2,3,4,1,0-10,10,456.0367312,1.346378171,1.38637495,0,10,10,0.120233333,1.150033333
2013,T2,3,3,2,50-end,65,2964.238753,1.499560761,1.812261618,50,115,122,0.0172,0.09955
2013,T2,3,3,2,25-50,25,1140.091828,1.451488038,1.492046174,25,50,50,0.047233333,0.3423
2013,T2,3,3,2,25-Oct,15,684.0550968,1.424841211,1.438100377,10,25,25,0.074866667,0.7318
2013,T2,3,3,2,0-10,10,456.0367312,1.113566609,1.13117484,0,10,10,0.129066667,1.335566667
2013,T2,3,3,1,50-end,71,3237.860791,1.694067891,1.715600627,50,121,122,0.028366667,0.1248
2013,T2,3,3,1,25-50,25,1140.091828,1.580988705,1.596320803,25,50,50,0.042,0.2903
2013,T2,3,3,1,25-Oct,15,684.0550968,1.565996328,1.610086344,10,25,25,0.069866667,0.6916
2013,T2,3,3,1,0-10,10,456.0367312,1.454361451,1.477561336,0,10,10,0.1235,1.260766667
2013,T2,3,2,2,50-end,64,2918.63508,1.545935518,1.76309182,50,114,122,0.016066667,0.1041
2013,T2,3,2,2,25-50,25,1140.091828,1.53435051,1.611098714,25,50,50,0.0236,0.292566667
2013,T2,3,2,2,25-Oct,15,684.0550968,1.467522739,1.623942888,10,25,25,0.0725,0.681333333
2013,T2,3,2,2,0-10,10,456.0367312,0.99626628,1.015321763,0,10,10,0.113966667,1.1594
2013,T2,3,2,1,50-end,62,2827.427733,1.442439128,1.774433466,50,112,122,0.013933333,0.092866667
2013,T2,3,2,1,25-50,25,1140.091828,1.607873527,1.700839723,25,50,50,0.049366667,0.3316
2013,T2,3,2,1,25-Oct,15,684.0550968,1.530955901,1.553878031,10,25,25,0.0644,0.6012
2013,T2,3,2,1,0-10,10,456.0367312,1.338616891,1.374315769,0,10,10,0.1003,0.9867
2013,T2,3,1,2,50-end,60,2736.220387,1.570832696,1.803737912,50,110,122,0.024,0.594966667
2013,T2,3,1,2,25-50,25,1140.091828,1.517418103,1.690544508,25,50,50,0.038566667,0.244633333
2013,T2,3,1,2,25-Oct,15,684.0550968,1.538403966,1.561150671,10,25,25,0.059866667,0.508966667
2013,T2,3,1,2,0-10,10,456.0367312,1.497673425,1.5274298,0,10,10,0.101766667,1.008633333
2013,T2,3,1,1,50-end,62,2827.427733,1.373655748,1.819382437,50,112,122,0.014766667,0.095733333
2013,T2,3,1,1,25-50,25,1140.091828,1.552784041,1.604771081,25,50,50,0.037633333,0.2761
2013,T2,3,1,1,25-Oct,15,684.0550968,1.494240096,1.520349104,10,25,25,0.062533333,0.562
2013,T2,3,1,1,0-10,10,456.0367312,1.35517657,1.421136169,0,10,10,0.125566667,1.2718
2013,T7,3,2,1,50-end,63,2873.031406,1.586435523,0.804322568,50,113,122,0.022166667,0.141633333
2013,T7,3,5,2,50-end,66,3009.842426,1.551701533,0.920303992,50,116,122,0.0173,0.101166667
2013,T7,3,5,2,25-50,25,1140.091828,1.489561184,1.576162513,25,50,50,0.04035,0.272
2013,T7,3,5,2,25-Oct,15,684.0550968,1.392854336,1.467086503,10,25,25,0.075733333,0.730433333
2013,T7,3,5,2,0-10,10,456.0367312,1.227574963,1.294869381,0,10,10,0.166733333,1.788866667
2013,T7,3,5,1,50-end,67,3055.446099,1.473774708,1.051820224,50,117,122,0.016133333,0.073666667
2013,T7,3,5,1,25-50,25,1140.091828,1.449284677,1.565356365,25,50,50,0.0403,0.320066667
2013,T7,3,5,1,25-Oct,15,684.0550968,1.40795989,1.442877927,10,25,25,0.0681,0.705833333
2013,T7,3,5,1,0-10,10,456.0367312,1.095222363,1.131066786,0,10,10,0.171766667,1.9358
2013,T7,3,4,2,50-end,64,2918.63508,1.573693966,0.899536917,50,114,122,0.0104,0.05755
2013,T7,3,4,2,25-50,25,1140.091828,1.466281241,1.51613226,25,50,50,0.0296,0.244333333
2013,T7,3,4,2,25-Oct,15,684.0550968,1.546996464,1.596520522,10,25,25,0.074433333,0.709666667
2013,T7,3,4,2,0-10,10,456.0367312,1.289425201,1.316972864,0,10,10,0.127133333,1.527533333
2013,T7,3,4,1,50-end,63,2873.031406,1.532219623,0.928475754,50,113,122,0.0193,0.0972
2013,T7,3,4,1,25-50,25,1140.091828,1.460235792,1.566365056,25,50,50,0.040833333,0.274333333
2013,T7,3,4,1,25-Oct,15,684.0550968,1.453977185,1.531701182,10,25,25,0.063366667,0.6826
2013,T7,3,4,1,0-10,10,456.0367312,1.300255259,1.334581095,0,10,10,0.141233333,1.587
2013,T7,3,3,2,50-end,65,2964.238753,1.618524555,0.965607105,50,115,122,0.0013,0.02965
2013,T7,3,3,2,25-50,25,1140.091828,1.338083648,1.598265995,25,50,50,0.045533333,0.3664
2013,T7,3,3,2,25-Oct,15,684.0550968,1.468036068,1.53883511,10,25,25,0.056333333,0.6035
2013,T7,3,3,2,0-10,10,456.0367312,1.077183403,1.141986959,0,10,10,0.160466667,1.891066667
2013,T7,3,3,1,50-end,62,2827.427733,1.536281101,0.957906003,50,112,122,0.0032,0.04325
2013,T7,3,3,1,25-50,25,1140.091828,1.335297632,1.611571941,25,50,50,0.05915,0.326433333
2013,T7,3,3,1,25-Oct,15,684.0550968,1.359211289,1.421856229,10,25,25,0.0789,0.715333333
2013,T7,3,3,1,0-10,10,456.0367312,1.083231235,1.243996286,0,10,10,0.1583,1.927433333
2013,T7,3,2,2,50-end,65,2964.238753,1.569640185,0.940700204,50,115,122,0.0078,0.085666667
2013,T7,3,2,2,25-50,25,1140.091828,1.492438936,1.564189793,25,50,50,0.053533333,0.4779
2013,T7,3,2,2,25-Oct,15,684.0550968,1.366450187,1.419678041,10,25,25,0.081766667,0.7957
2013,T7,3,2,2,0-10,10,456.0367312,1.254075746,1.258490733,0,10,10,0.151766667,1.745633333
2013,T7,3,2,1,25-50,25,1140.091828,1.492960286,1.557421917,25,50,50,0.046933333,0.466333333
2013,T7,3,2,1,25-Oct,15,684.0550968,1.414202755,1.457291971,10,25,25,0.0921,0.866966667
2013,T7,3,2,1,0-10,10,456.0367312,1.163985545,1.145802442,0,10,10,0.164166667,2.033933333
2013,T7,3,1,2,50-end,57,2599.409368,1.357263587,1.033169317,50,107,122,0.00655,0.09405
2013,T7,3,1,2,25-50,25,1140.091828,1.574815288,1.661778423,25,50,50,0.0373,0.265766667
2013,T7,3,1,2,25-Oct,15,684.0550968,1.374166577,1.429077869,10,25,25,0.0989,1.039466667
2013,T7,3,1,2,0-10,10,456.0367312,1.099241507,1.134049002,0,10,10,0.181366667,2.1317
2013,T7,3,1,1,50-end,64,2918.63508,1.420439383,0.977854347,50,114,122,0.018333333,0.133033333
2013,T7,3,1,1,25-50,25,1140.091828,1.402575144,1.503843776,25,50,50,0.042133333,0.405033333
2013,T7,3,1,1,25-Oct,15,684.0550968,1.32158568,1.382371105,10,25,25,0.081833333,0.8413
2013,T7,3,1,1,0-10,10,456.0367312,1.083128048,1.096946728,0,10,10,0.172266667,2.1261
2013,T5,3,5,2,50-end,67,3055.446099,1.560435378,0.735460528,50,117,122,0.016633333,0.069233333
2013,T5,3,5,2,25-50,25,1140.091828,1.411207167,1.663339701,25,50,50,0.0304,0.237333333
2013,T5,3,5,2,25-Oct,15,684.0550968,1.489966494,1.616562767,10,25,25,0.0672,0.7793
2013,T5,3,5,2,0-10,10,456.0367312,1.080223732,1.17913309,0,10,10,0.139133333,1.5591
2013,T5,3,5,1,50-end,70,3192.257118,1.597366586,0.833555663,50,120,122,0.0218,0.057833333
2013,T5,3,5,1,25-50,25,1140.091828,1.212075556,1.618662598,25,50,50,0.042866667,0.2678
2013,T5,3,5,1,25-Oct,15,684.0550968,1.371932682,1.473811108,10,25,25,0.060733333,0.672633333
2013,T5,3,5,1,0-10,10,456.0367312,1.185793247,1.324779253,0,10,10,0.1321,1.448
2013,T5,3,4,2,50-end,68,3101.049772,1.570359177,0.854675092,50,118,122,0.0146,0.075266667
2013,T5,3,4,2,25-50,25,1140.091828,1.351273927,1.571671646,25,50,50,0.028966667,0.3304
2013,T5,3,4,2,25-Oct,15,684.0550968,1.088508381,1.418172315,10,25,25,0.076666667,0.8249
2013,T5,3,4,2,0-10,10,456.0367312,0.830631469,0.842581252,0,10,10,0.1498,1.999733333
2013,T5,3,4,1,50-end,70,3192.257118,1.580883241,0.97829839,50,120,122,0.014433333,0.0604
2013,T5,3,4,1,25-50,25,1140.091828,1.400739192,1.595625857,25,50,50,0.036433333,0.330933333
2013,T5,3,4,1,25-Oct,15,684.0550968,1.48899887,1.631254566,10,25,25,0.051866667,0.4545
2013,T5,3,4,1,0-10,10,456.0367312,1.123366604,1.227550243,0,10,10,0.120533333,1.3281
2013,T5,3,3,2,50-end,67,3055.446099,1.617701952,0.710750552,50,117,122,0.015833333,0.062
2013,T5,3,3,2,25-50,25,1140.091828,1.51436722,1.687837727,25,50,50,0.039633333,0.3022
2013,T5,3,3,2,25-Oct,15,684.0550968,1.360864598,1.543308434,10,25,25,0.067033333,0.637533333
2013,T5,3,3,2,0-10,10,456.0367312,1.242011018,1.303947598,0,10,10,0.1361,1.4951
2013,T5,3,3,1,50-end,67,3055.446099,1.599289764,0.822832385,50,117,122,0.0095,0.10545
2013,T5,3,3,1,25-50,25,1140.091828,1.448488404,1.634017501,25,50,50,0.043433333,0.357066667
2013,T5,3,3,1,25-Oct,15,684.0550968,1.412983229,1.534551829,10,25,25,0.069366667,0.6156
2013,T5,3,2,2,50-end,63,2873.031406,1.539513342,0.94028906,50,113,122,0.0149,0.052466667
2013,T5,3,2,2,25-50,25,1140.091828,1.707976285,1.714826782,25,50,50,0.017466667,0.0891
2013,T5,3,2,2,25-Oct,15,684.0550968,1.413910259,1.575922766,10,25,25,0.053766667,0.4348
2013,T5,3,2,2,0-10,10,456.0367312,1.200534255,1.365850506,0,10,10,0.0806,0.837066667
2013,T5,3,2,1,50-end,65,2964.238753,1.600368652,0.913627486,50,115,122,0.004133333,0.1116
2013,T5,3,2,1,25-50,25,1140.091828,1.591423862,1.635833145,25,50,50,0.00675,0.08375
2013,T5,3,2,1,25-Oct,15,684.0550968,1.40597981,1.581053931,10,25,25,0.044166667,0.4567
2013,T5,3,2,1,0-10,10,456.0367312,1.199314267,1.467574768,0,10,10,0.1188,1.43135
2013,T5,3,1,2,50-end,67,3055.446099,1.580718772,0.740219244,50,117,122,0.0065,0.03795
2013,T5,3,1,2,25-50,25,1140.091828,1.543674413,1.650796852,25,50,50,0.018866667,0.131533333
2013,T5,3,1,2,25-Oct,15,684.0550968,1.130455075,1.400293638,10,25,25,0.077233333,0.73
2013,T5,3,1,2,0-10,10,456.0367312,1.206519995,1.242198186,0,10,10,0.1228,1.4084
2013,T5,3,1,1,50-end,69,3146.653445,1.604515524,1.094178326,50,119,122,0.012566667,0.058566667
2013,T5,3,1,1,25-50,25,1140.091828,1.446844158,1.604256741,25,50,50,0.0298,0.219833333
2013,T5,3,1,1,25-Oct,15,684.0550968,1.351833569,1.54854193,10,25,25,0.067666667,0.646433333
2013,T5,3,1,1,0-10,10,456.0367312,1.059576353,1.198057004,0,10,10,0.0994,1.0973
2013,T4,3,3,2,50-end,59,2690.616714,1.436319748,1.123643507,50,109,122,0.013866667,0.076566667
2013,T4,3,3,2,25-50,25,1140.091828,1.471464029,1.571289221,25,50,50,0.040433333,0.3924
2013,T4,3,3,2,25-Oct,15,684.0550968,1.554510017,1.597353788,10,25,25,0.0754,0.6867
2013,T4,3,3,2,0-10,10,456.0367312,1.387697917,1.510071345,0,10,10,0.120266667,1.211133333
2013,T4,3,3,1,50-end,65,2964.238753,1.29930989,0.947873715,50,115,122,0.016766667,0.078566667
2013,T4,3,3,1,25-50,25,1140.091828,1.539994901,1.694384569,25,50,50,0.0226,0.1201
2013,T4,3,3,1,25-Oct,15,684.0550968,1.571014544,1.669102395,10,25,25,0.061366667,0.612433333
2013,T4,3,3,1,0-10,10,456.0367312,1.326737716,1.366398707,0,10,10,0.104166667,1.047333333
2013,T4,3,2,2,50-end,63,2873.031406,1.537599975,0.905898207,50,113,122,0.022966667,0.141833333
2013,T4,3,2,2,25-50,25,1140.091828,1.483251705,1.588287852,25,50,50,0.0315,0.3133
2013,T4,3,2,2,25-Oct,15,684.0550968,1.497104542,1.577574679,10,25,25,0.084433333,0.8617
2013,T4,3,2,2,0-10,10,456.0367312,1.311165139,1.359601009,0,10,10,0.129633333,1.221166667
2013,T4,3,2,1,50-end,58,2645.013041,1.518603679,1.047085197,50,108,122,0.016333333,0.0863
2013,T4,3,2,1,25-50,25,1140.091828,1.420308109,1.560983033,25,50,50,0.039833333,0.309433333
2013,T4,3,2,1,25-Oct,15,684.0550968,1.429411295,1.52483039,10,25,25,0.0843,0.809766667
2013,T4,3,2,1,0-10,10,456.0367312,1.548147153,1.599537823,0,10,10,0.130366667,1.334
2013,T4,3,1,2,50-end,64,2918.63508,1.504737439,1.055957294,50,114,122,0.0141,0.167233333
2013,T4,3,1,2,25-50,25,1140.091828,1.516246074,1.626223392,25,50,50,0.0274,0.270766667
2013,T4,3,1,2,25-Oct,15,684.0550968,1.452149008,1.585775773,10,25,25,0.0646,0.682766667
2013,T4,3,1,2,0-10,10,456.0367312,1.268675733,1.308859483,0,10,10,0.120066667,1.190866667
2013,T4,3,1,1,50-end,65,2964.238753,1.429191408,0.933447077,50,115,122,0.00775,0.0888
2013,T4,3,1,1,25-50,25,1140.091828,1.480587561,1.562382921,25,50,50,0.031633333,0.263466667
2013,T4,3,1,1,25-Oct,15,684.0550968,1.50903546,1.601490882,10,25,25,0.050566667,0.468533333
2013,T4,3,1,1,0-10,10,456.0367312,1.413975804,1.418916407,0,10,10,0.1176,1.2233
2013,T1,3,5,2,50-end,68,3101.049772,1.430399957,1.491427678,50,118,122,0.062266667,0.488766667
2013,T1,3,5,2,25-50,25,1140.091828,1.270314848,1.274226814,25,50,50,0.1059,1.1241
2013,T1,3,5,2,25-Oct,15,684.0550968,1.250366794,1.250790737,10,25,25,0.136333333,1.3969
2013,T1,3,5,2,0-10,10,456.0367312,1.225091291,1.235222054,0,10,10,0.1375,1.447166667
2013,T1,3,5,1,50-end,62,2827.427733,1.409614642,1.457994305,50,112,122,0.0743,0.611033333
2013,T1,3,5,1,25-50,25,1140.091828,1.264270717,1.270182521,25,50,50,0.109866667,1.125033333
2013,T1,3,5,1,25-Oct,15,684.0550968,1.142901121,1.144289898,10,25,25,0.1245,1.265466667
2013,T1,3,5,1,0-10,10,456.0367312,1.097101751,1.097101751,0,10,10,0.138333333,1.434066667
2013,T1,3,4,2,50-end,58,2645.013041,1.537526292,1.75769912,50,108,122,0.062766667,0.542933333
2013,T1,3,4,2,25-50,25,1140.091828,1.305586372,1.310287747,25,50,50,0.1085,1.110233333
2013,T1,3,4,2,25-Oct,15,684.0550968,1.355093697,1.359859395,10,25,25,0.121666667,1.2167
2013,T1,3,4,2,0-10,10,456.0367312,1.16789309,1.169406126,0,10,10,0.1389,1.419533333
2013,T1,3,4,1,50-end,64,2918.63508,1.506922574,1.778018472,50,114,122,0.049166667,0.4509
2013,T1,3,4,1,25-50,25,1140.091828,1.302007562,1.304077571,25,50,50,0.1087,1.138966667
2013,T1,3,4,1,25-Oct,15,684.0550968,1.375065119,1.375445205,10,25,25,0.1156,1.2006
2013,T1,3,4,1,0-10,10,456.0367312,1.148633895,1.150453924,0,10,10,0.134566667,1.3858
2013,T3,2,4,1,0-10,10,456.0367312,1.420815575,1.513351981,0,10,10,0.106066667,1.1101
2013,T4,2,5,2,50-end,70,3192.257118,1.554403859,0.778969208,50,120,122,0.0318,0.188766667
2013,T4,2,5,2,25-50,25,1140.091828,1.496709048,1.708616755,25,50,50,0.039666667,0.261133333
