# Soil Bulk Density by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/308
# The newest version of the data https://lter.kbs.msu.edu/datatables/308.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		sample year
# treatment		treatment that was sampled
# replicate		replicate plot that was sampled
# station		station within the plot that was sampled
# core		core identifier for the station (generally two cores were taken per station)
# section		horizon section (cores were divided into surface, middle and deep sections)
# horizon_length	centimeter	length of the horizon sampled
# total_bulk_density	gramsPerCubicCentimeter	bulk density (including any gravel)
# comments		any observations relating to this core
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
year,treatment,replicate,station,core,section,horizon_length,total_bulk_density,comments
#,,,,,,centimeter,gramsPerCubicCentimeter,
2013,T8,4,3,1,10-25cm,15,1.4497340999, 
2013,T8,4,3,1,0-10cm,10,0.8988267216,Large Root Mass 
2013,T8,4,2,2,50-end cm,64,0.9711471022, 
2013,T8,4,2,2,25-50cm,25,1.6071021255, 
2013,T8,4,2,2,10-25cm,15,1.4374836247, 
2013,T8,4,2,2,0-10cm,10,0.9368719026, 
2013,T8,4,2,1,50-end cm,61,1.0532024803, 
2013,T8,4,2,1,25-50cm,25,1.6056548737, 
2013,T8,4,2,1,10-25cm,15,1.4490908768, 
2013,T8,4,2,1,0-10cm,10,1.3625832252, 
2013,T8,4,1,2,50-end cm,62,1.0221672391, 
2013,T8,4,1,2,25-50cm,25,1.5886737854, 
2013,T8,4,1,2,10-25cm,15,1.4397787614, 
2013,T8,4,1,2,0-10cm,10,0.964874033,Large Root Mass 
2013,T8,4,1,1,50-end cm,60,0.937985117, 
2013,T8,4,1,1,25-50cm,25,1.6117684163, 
2013,T8,4,1,1,10-25cm,15,1.4262418402, 
2013,T8,4,1,1,0-10cm,10,0.970926177,Lots of roots 
2013,T8,3,5,2,50-end cm,63,1.0242261861, 
2013,T8,3,5,2,25-50cm,25,1.5807445995, 
2013,T8,3,5,2,10-25cm,15,1.2712250871, 
2013,T8,3,5,2,0-10cm,10,0.7657672642,Large root mass 
2013,T8,3,5,1,50-end cm,63,0.9377635044, 
2013,T8,3,5,1,25-50cm,25,1.5273892482, 
2013,T8,3,5,1,10-25cm,15,1.3914785585, 
2013,T8,3,5,1,0-10cm,10,0.8606938283,roots 
2013,T8,3,4,2,50-end cm,63,1.0320924419, 
2013,T8,3,4,2,25-50cm,25,1.5686403114, 
2013,T8,3,4,2,10-25cm,15,1.3654865001, 
2013,T8,3,4,2,0-10cm,10,0.8557819432, 
2013,T8,3,4,1,50-end cm,60,0.9485032756, 
2013,T8,3,4,1,25-50cm,25,1.6829819782, 
2013,T8,3,4,1,10-25cm,15,1.5739053843, 
2013,T8,3,4,1,0-10cm,10,1.0071294012, 
2013,T8,3,3,2,50-end cm,62,1.0155074756, 
2013,T8,3,3,2,25-50cm,25,1.5192583242, 
2013,T8,3,3,2,10-25cm,15,1.375617263, 
2013,T8,3,3,2,0-10cm,10,1.0262945241, 
2013,T8,3,3,1,50-end cm,60,1.0516090055, 
2013,T8,3,3,1,25-50cm,25,1.5602023945, 
2013,T8,3,3,1,10-25cm,15,1.3966681989, 
2013,T8,3,3,1,0-10cm,10,1.0093441351, 
2013,T8,3,2,2,50-end cm,63,0.9867883775, 
2013,T8,3,2,2,25-50cm,25,1.536572719, 
2013,T8,3,2,2,10-25cm,15,1.3942999687, 
2013,T8,3,2,2,0-10cm,10,0.9958583793, 
2013,T8,3,2,1,50-end cm,67,0.8959064933, 
2013,T8,3,2,1,25-50cm,25,1.4687273068, 
2013,T8,3,2,1,10-25cm,15,1.2836217494, 
2013,T8,3,2,1,0-10cm,10,0.5805409562,Large root mass 
2013,T8,3,1,2,50-end cm,62,0.9189674308, 
2013,T8,3,1,2,25-50cm,25,1.5902613768, 
2013,T8,3,1,2,10-25cm,15,1.3831312777, 
2013,T8,3,1,2,0-10cm,10,0.9894992424, 
2013,T8,3,1,1,50-end cm,57,0.8784972572, 
2013,T8,3,1,1,25-50cm,25,1.6345999105, 
2013,T8,3,1,1,10-25cm,15,1.5682918014, 
2013,T8,3,1,1,0-10cm,10,1.3676705347, 
2013,T8,2,5,2,50-end cm,65,0.8373731697, 
2013,T8,2,5,2,25-50cm,25,1.5475455193, 
2013,T8,2,5,2,10-25cm,15,1.4919383026, 
2013,T8,2,5,2,0-10cm,10,1.0145191568, 
2013,T8,2,5,1,50-end cm,65,0.7922553465, 
2013,T8,2,5,1,25-50cm,25,1.5289505259, 
2013,T8,2,5,1,10-25cm,15,1.44024656, 
2013,T8,2,5,1,0-10cm,10,1.0614890576, 
2013,T8,2,4,2,50-end cm,58,1.1326537728, 
2013,T8,2,4,2,25-50cm,25,1.5528433382, 
2013,T8,2,4,2,10-25cm,15,1.4807403742, 
2013,T8,2,4,2,0-10cm,10,1.0771895473, 
2013,T8,2,4,1,50-end cm,63,0.9205830448, 
2013,T8,2,4,1,25-50cm,25,1.5541151656, 
2013,T8,2,4,1,10-25cm,15,1.540662448, 
2013,T8,2,4,1,0-10cm,10,1.1273390164, 
2013,T8,2,3,2,50-end cm,63,1.0140000535,some soil was dropped 
2013,T8,2,3,2,25-50cm,25,1.5168111529, 
2013,T8,2,3,2,10-25cm,15,1.2915597065,forgot to weigh before sieving 
2013,T8,2,3,2,0-10cm,10,0.8379544319,"Large root mass, no stones "
2013,T8,2,3,1,50-end cm,64,1.11903815, 
2013,T8,2,3,1,25-50cm,25,1.5775080181, 
2013,T8,2,3,1,10-25cm,15,1.466209381, 
2013,T8,2,3,1,0-10cm,10,1.1779709029, 
2013,T8,2,2,2,50-end cm,66,0.8550627029, 
2013,T8,2,2,2,25-50cm,25,1.5663159372, 
2013,T8,2,2,2,10-25cm,15,1.3987732925, 
2013,T8,2,2,2,0-10cm,10,0.9864950984, 
2013,T8,2,2,1,50-end cm,66,0.8760903818, 
2013,T8,2,2,1,25-50cm,25,1.590936761, 
2013,T8,2,2,1,10-25cm,15,1.3671530326, 
2013,T8,2,2,1,0-10cm,10,0.9125098299, 
2013,T8,2,1,2,50-end cm,64,1.0001743693, 
2013,T8,2,1,2,25-50cm,25,1.5213020192, 
2013,T8,2,1,2,10-25cm,15,1.4450707328, 
2013,T8,2,1,2,0-10cm,10,1.0290793875, 
2013,T8,2,1,1,50-end cm,67,0.9664166555, 
2013,T8,2,1,1,25-50cm,25,1.5534660951, 
2013,T8,2,1,1,10-25cm,15,1.3030938651, 
2013,T8,2,1,1,0-10cm,10,0.8710657998,Large rood mass 
2013,T8,1,5,2,50-end cm,63,1.0816637761, 
2013,T8,1,5,2,25-50cm,25,1.4665608146, 
2013,T8,1,5,2,10-25cm,15,1.3538061544, 
2013,T8,1,5,2,0-10cm,10,0.8738725913, 
2013,T8,1,5,1,50-end cm,64,0.8218821245, 
2013,T8,1,5,1,25-50cm,25,1.5218458351, 
2013,T8,1,5,1,10-25cm,15,1.5279880304, 
2013,T8,1,5,1,0-10cm,10,1.0697778636, 
2013,T8,1,4,2,50-end cm,65,0.8723501093, 
2013,T8,1,4,2,25-50cm,25,1.5069698404, 
2013,T8,1,4,2,10-25cm,15,1.4843511945, 
2013,T8,1,4,2,0-10cm,10,0.9114792112,Large root mass 
2013,T8,1,4,1,50-end cm,66,0.8316196152, 
2013,T8,1,4,1,25-50cm,25,1.4261079328, 
2013,T8,1,4,1,10-25cm,15,1.1840245089, 
2013,T8,1,4,1,0-10cm,10,0.6135207558,Lots of roots 
2013,T8,1,3,2,50-end cm,63,1.1227110127, 
2013,T8,1,3,2,25-50cm,25,1.5614829931, 
2013,T8,1,3,2,10-25cm,15,1.3769914214, 
2013,T8,1,3,2,0-10cm,10,0.9100538874,Lots of roots 
2013,T8,1,3,1,50-end cm,63,0.9270605236, 
2013,T8,1,3,1,25-50cm,25,1.5966205137, 
2013,T8,1,3,1,10-25cm,15,1.3850755655, 
2013,T8,1,3,1,0-10cm,10,1.0869036771,roots 
2013,T8,1,2,2,50-end cm,64,0.9670732802, 
2013,T8,1,2,2,25-50cm,25,1.593568128, 
2013,T8,1,2,2,10-25cm,15,1.3858503569, 
2013,T8,1,2,2,0-10cm,10,1.1294660381, 
2013,T8,1,2,1,50-end cm,63,1.1297976043, 
2013,T8,1,2,1,25-50cm,25,1.6199168827, 
2013,T8,1,2,1,10-25cm,15,1.3899582131, 
2013,T8,1,2,1,0-10cm,10,0.8766135986,Lots of roots 
2013,T8,1,1,2,50-end cm,64,0.9407253477, 
2013,T8,1,1,2,25-50cm,25,1.5440458012, 
2013,T8,1,1,2,10-25cm,15,1.4295018115, 
2013,T8,1,1,2,0-10cm,10,1.1880797378, 
2013,T8,1,1,1,50-end cm,67,0.8361508982, 
2013,T8,1,1,1,25-50cm,25,1.6087160306, 
2013,T8,1,1,1,10-25cm,15,1.4309052072, 
2013,T8,1,1,1,0-10cm,10,1.1074502676, 
2013,T7,6,5,2,50-end cm,63,0.9998373124, 
2013,T7,6,5,2,25-50cm,25,1.5498698935, 
2013,T7,6,5,2,10-25cm,15,1.4301888906, 
2013,T7,6,5,2,0-10cm,10,1.1774446295, 
2013,T7,6,5,1,50-end cm,63,0.9827473496, 
2013,T7,6,5,1,25-50cm,25,1.6375908977, 
2013,T7,6,5,1,10-25cm,15,1.4365480275, 
2013,T7,6,5,1,0-10cm,10,1.0189047685,Lots of roots 
2013,T7,6,4,2,50-end cm,63,0.8406048032, 
2013,T7,6,4,2,25-50cm,25,1.6326790126, 
2013,T7,6,4,2,10-25cm,15,1.4148977247,Lots of roots 
2013,T7,6,4,2,0-10cm,10,0.924986895,Lots of roots 
2013,T7,6,4,1,50-end cm,68,0.852351363, 
2013,T7,6,4,1,25-50cm,25,1.444930978, 
2013,T7,6,4,1,10-25cm,15,1.3627235648, 
2013,T7,6,4,1,0-10cm,10,1.1423378083, 
2013,T7,6,3,2,50-end cm,63,0.9734087813, 
2013,T7,6,3,2,25-50cm,25,1.6009622692, 
2013,T7,6,3,2,10-25cm,15,1.6292810407, 
2013,T7,6,3,2,0-10cm,10,1.5694305986, 
2013,T7,6,3,1,50-end cm,61,1.1068507329, 
2013,T7,6,3,1,25-50cm,25,1.6750177075, 
2013,T7,6,3,1,10-25cm,15,1.4295164302, 
2013,T7,6,3,1,0-10cm,10,1.0298030134, 
2013,T7,6,2,2,50-end cm,66,, 
2013,T7,6,2,2,25-50cm,25,, 
2013,T7,6,2,2,10-25cm,15,, 
2013,T7,6,2,2,0-10cm,10,,large root mass 
2013,T7,6,2,1,50-end cm,64,0.9803020665, 
2013,T7,6,2,1,25-50cm,25,1.2845579313, 
2013,T7,6,2,1,10-25cm,15,1.4651275968, 
2013,T7,6,2,1,0-10cm,10,1.1434342112, 
2013,T7,6,1,2,50-end cm,62,0.7987663039, 
2013,T7,6,1,2,25-50cm,25,1.6271619132, 
2013,T7,6,1,2,10-25cm,15,1.3743892918, 
2013,T7,6,1,2,0-10cm,10,1.0309432724, 
2013,T7,6,1,1,50-end cm,57,0.8569615958, 
2013,T7,6,1,1,25-50cm,25,1.7326972719, 
2013,T7,6,1,1,10-25cm,15,1.4545144166, 
2013,T7,6,1,1,0-10cm,10,1.0419292296,Large root mass 
2013,T7,5,5,2,50-end cm,63,1.0305874114,Large root mass 
2013,T7,5,5,2,25-50cm,25,1.3045615831,Large root mass 
2013,T7,5,5,2,10-25cm,15,1.3265130313, 
2013,T7,5,5,2,0-10cm,10,0.9917578324, 
2013,T7,5,5,1,50-end cm,64,1.0225670283, 
2013,T7,5,5,1,25-50cm,25,1.5983273937, 
2013,T7,5,5,1,10-25cm,15,1.3798128315, 
2013,T7,5,5,1,0-10cm,10,1.1412633334, 
2013,T7,5,4,2,50-end cm,67,0.7437179143, 
2013,T7,5,4,2,25-50cm,25,1.4884853644, 
2013,T7,5,4,2,10-25cm,15,1.1612778031, 
2013,T7,5,4,2,0-10cm,10,1.1939126013, 
2013,T7,5,4,1,50-end cm,59,1.242900924, 
2013,T7,5,4,1,25-50cm,25,1.5995465938, 
2013,T7,5,4,1,10-25cm,15,1.3245833622, 
2013,T7,5,4,1,0-10cm,10,1.0549106401, 
2013,T7,5,3,2,50-end cm,62,0.9905611263, 
2013,T7,5,3,2,25-50cm,25,1.6517090587, 
2013,T7,5,3,2,10-25cm,15,1.4482283732, 
2013,T7,5,3,2,0-10cm,10,1.2366723148, 
2013,T7,5,3,1,50-end cm,64,1.0976021026, 
2013,T7,5,3,1,25-50cm,25,1.6137208906, 
2013,T7,5,3,1,10-25cm,15,1.4196195666, 
2013,T7,5,3,1,0-10cm,10,1.0813558783, 
2013,T7,5,2,2,50-end cm,65,1.0239694752, 
2013,T7,5,2,2,25-50cm,25,1.6486215881, 
2013,T7,5,2,2,10-25cm,15,1.4729924603, 
2013,T7,5,2,2,0-10cm,10,1.0434641937, 
2013,T7,5,2,1,50-end cm,64,1.0293544476, 
2013,T7,5,2,1,25-50cm,25,1.5254297569, 
2013,T7,5,2,1,10-25cm,15,1.404854674, 
2013,T7,5,2,1,0-10cm,10,0.9324862909,Large root mass 
2013,T7,5,1,2,50-end cm,65,1.0962241139, 
2013,T7,5,1,2,25-50cm,25,1.5644353869, 
2013,T7,5,1,2,10-25cm,15,1.5813609241, 
2013,T7,5,1,2,0-10cm,10,1.2395229624,Substantial roots 
2013,T7,5,1,1,50-end cm,67,0.8866233971, 
2013,T7,5,1,1,25-50cm,25,1.598572988, 
2013,T7,5,1,1,10-25cm,15,1.4001035947, 
2013,T7,5,1,1,0-10cm,10,1.1308913619, 
2013,T7,4,5,2,50-end cm,66,1.0489054088, 
2013,T7,4,5,2,25-50cm,25,1.5765659887, 
2013,T7,4,5,2,10-25cm,15,1.2400287696, 
2013,T7,4,5,2,0-10cm,10,1.2390844012, 
2013,T7,4,5,1,50-end cm,66,0.8623973062, 
2013,T7,4,5,1,25-50cm,25,1.4398664737, 
2013,T7,4,5,1,10-25cm,15,1.2753621808, 
2013,T7,4,5,1,0-10cm,10,1.0950828428,Large root mass 
2013,T7,4,4,2,50-end cm,60,1.0794634869, 
2013,T7,4,4,2,25-50cm,25,1.6520862213, 
2013,T7,4,4,2,10-25cm,15,1.5847378451, 
2013,T7,4,4,2,0-10cm,10,1.2734018124, 
2013,T7,4,4,1,50-end cm,61,1.1514567171, 
2013,T7,4,4,1,25-50cm,25,1.6437535592, 
2013,T7,4,4,1,10-25cm,15,1.5231053827, 
2013,T7,4,4,1,0-10cm,10,1.0496259781, 
2013,T7,4,3,2,50-end cm,65,0.7929118388, 
2013,T7,4,3,2,25-50cm,25,1.605721535, 
2013,T7,4,3,2,10-25cm,15,1.4700102444, 
2013,T7,4,3,2,0-10cm,10,1.2036486591, 
2013,T7,4,3,1,50-end cm,65,1.0665166553, 
2013,T7,4,3,1,25-50cm,25,1.5907402856, 
2013,T7,4,3,1,10-25cm,15,1.4767056115, 
2013,T7,4,3,1,0-10cm,10,1.0777377487, 
2013,T7,4,2,2,50-end cm,63,1.1052695048, 
2013,T7,4,2,2,25-50cm,25,1.6358629667, 
2013,T7,4,2,2,10-25cm,15,1.4867778996, 
2013,T7,4,2,2,0-10cm,10,1.1386100384, 
2013,T7,4,2,1,50-end cm,60,0.9800891816, 
2013,T7,4,2,1,25-50cm,25,1.6817592697, 
2013,T7,4,2,1,10-25cm,15,1.4512105891, 
2013,T7,4,2,1,0-10cm,10,1.1923995652, 
2013,T7,4,1,2,50-end cm,62,1.0742449627, 
2013,T7,4,1,2,25-50cm,25,1.5883281992, 
2013,T7,4,1,2,10-25cm,15,1.4069597676, 
2013,T7,4,1,2,0-10cm,10,1.1167477643, 
2013,T7,4,1,1,50-end cm,61,1.1020682594, 
2013,T7,4,1,1,25-50cm,25,1.5625495739, 
2013,T7,4,1,1,10-25cm,15,1.4250284876, 
2013,T7,4,1,1,0-10cm,10,0.8944191818, 
2013,T7,3,5,2,50-end cm,66,0.9203039921, 
2013,T7,3,5,2,25-50cm,25,1.5761625125, 
2013,T7,3,5,2,10-25cm,15,1.4670865033, 
2013,T7,3,5,2,0-10cm,10,1.2948693814, 
2013,T7,3,5,1,50-end cm,67,1.0518202239, 
2013,T7,3,5,1,25-50cm,25,1.5653563654, 
2013,T7,3,5,1,10-25cm,15,1.442877927, 
2013,T7,3,5,1,0-10cm,10,1.1310667863, 
2013,T7,3,4,2,50-end cm,64,0.8995369165, 
2013,T7,3,4,2,25-50cm,25,1.5161322602, 
2013,T7,3,4,2,10-25cm,15,1.5965205217, 
2013,T7,3,4,2,0-10cm,10,1.3169728641, 
2013,T7,3,4,1,50-end cm,63,0.9284757535, 
2013,T7,3,4,1,25-50cm,25,1.566365056, 
2013,T7,3,4,1,10-25cm,15,1.5317011816, 
2013,T7,3,4,1,0-10cm,10,1.3345810948, 
2013,T7,3,3,2,50-end cm,65,0.9656071048, 
2013,T7,3,3,2,25-50cm,25,1.5982659952, 
2013,T7,3,3,2,10-25cm,15,1.5388351099, 
2013,T7,3,3,2,0-10cm,10,1.1419869593, 
2013,T7,3,3,1,50-end cm,62,0.9579060034, 
2013,T7,3,3,1,25-50cm,25,1.6115719409, 
2013,T7,3,3,1,10-25cm,15,1.4218562285, 
2013,T7,3,3,1,0-10cm,10,1.2439962863, 
2013,T7,3,2,2,50-end cm,65,0.9407002042, 
2013,T7,3,2,2,25-50cm,25,1.5641897927, 
2013,T7,3,2,2,10-25cm,15,1.4196780414, 
2013,T7,3,2,2,0-10cm,10,1.2584907328, 
2013,T7,3,2,1,50-end cm,63,0.8043225684, 
2013,T7,3,2,1,25-50cm,25,1.5574219168, 
2013,T7,3,2,1,10-25cm,15,1.4572919706, 
2013,T7,3,2,1,0-10cm,10,1.1458024415, 
2013,T7,3,1,2,50-end cm,57,1.0331693166, 
2013,T7,3,1,2,25-50cm,25,1.661778423, 
2013,T7,3,1,2,10-25cm,15,1.429077869, 
2013,T7,3,1,2,0-10cm,10,1.1340490023, 
2013,T7,3,1,1,50-end cm,64,0.977854347, 
2013,T7,3,1,1,25-50cm,25,1.5038437764, 
2013,T7,3,1,1,10-25cm,15,1.382371105, 
2013,T7,3,1,1,0-10cm,10,1.0969467277, 
2013,T7,2,5,2,50-end cm,64,0.8675336008, 
2013,T7,2,5,2,25-50cm,25,1.5150832219, 
2013,T7,2,5,2,10-25cm,15,1.6848028842, 
2013,T7,2,5,2,0-10cm,10,1.2269801131, 
2013,T7,2,5,1,50-end cm,61,1.1260000389, 
2013,T7,2,5,1,25-50cm,25,1.6285477665, 
2013,T7,2,5,1,10-25cm,15,1.5591843479, 
2013,T7,2,5,1,0-10cm,10,1.3439005196, 
2013,T7,2,4,2,50-end cm,66,0.6264664765,originally reported as 116
2013,T7,2,4,2,25-50cm,25,1.6221096886, 
2013,T7,2,4,2,10-25cm,15,1.4051178107, 
2013,T7,2,4,2,0-10cm,10,1.4821130707, 
2013,T7,2,4,1,50-end cm,64,0.9931573907, 
2013,T7,2,4,1,25-50cm,25,1.5784991663, 
2013,T7,2,4,1,10-25cm,15,1.6016370686, 
2013,T7,2,4,1,0-10cm,10,1.3738323191, 
2013,T7,2,3,2,50-end cm,60,1.0382255806, 
2013,T7,2,3,2,25-50cm,25,1.6989280622, 
2013,T7,2,3,2,10-25cm,15,1.6067974717, 
2013,T7,2,3,2,0-10cm,10,1.3432207498, 
2013,T7,2,3,1,50-end cm,65,0.9542328523, 
2013,T7,2,3,1,25-50cm,25,1.5834636787, 
2013,T7,2,3,1,10-25cm,15,1.6416923217, 
2013,T7,2,3,1,0-10cm,10,1.2579425313, 
2013,T7,2,2,2,50-end cm,63,0.9678954409, 
2013,T7,2,2,2,25-50cm,25,1.5359411909, 
2013,T7,2,2,2,10-25cm,15,1.3686149031,moldy 
2013,T7,2,2,2,0-10cm,10,0.8538961302,"moldy, lots of roots "
2013,T7,2,2,1,50-end cm,67,0.868696064, 
2013,T7,2,2,1,25-50cm,25,1.4530531308, 
2013,T7,2,2,1,10-25cm,15,1.3372139237, 
2013,T7,2,2,1,0-10cm,10,1.1032181524, 
2013,T7,2,1,2,50-end cm,66,0.9938274424, 
2013,T7,2,1,2,25-50cm,25,1.5651581357, 
2013,T7,2,1,2,10-25cm,15,1.3352550172, 
2013,T7,2,1,2,0-10cm,10,1.0922102671, 
2013,T7,2,1,1,50-end cm,65,1.0362606579, 
2013,T7,2,1,1,25-50cm,25,1.628293401, 
2013,T7,2,1,1,10-25cm,15,1.3614517374, 
2013,T7,2,1,1,0-10cm,10,1.3552592538, 
2013,T7,1,5,2,50-end cm,65,0.8833006443, 
2013,T7,1,5,2,25-50cm,25,1.6123210034, 
2013,T7,1,5,2,10-25cm,15,1.5947662771, 
2013,T7,1,5,2,0-10cm,10,1.4262623063, 
2013,T7,1,5,1,50-end cm,66,0.8351433877, 
2013,T7,1,5,1,25-50cm,25,1.6163873425, 
2013,T7,1,5,1,10-25cm,15,1.5293183326, 
2013,T7,1,5,1,0-10cm,10,1.3347565193, 
2013,T7,1,4,2,50-end cm,68,1.0031570689, 
2013,T7,1,4,2,25-50cm,25,1.4783195166, 
2013,T7,1,4,2,10-25cm,15,1.4725538992, 
2013,T7,1,4,2,0-10cm,10,1.0641423526, 
2013,T7,1,4,1,50-end cm,66,0.8758598049, 
2013,T7,1,4,1,25-50cm,25,1.4942919142, 
2013,T7,1,4,1,10-25cm,15,1.53713934, 
2013,T7,1,4,1,0-10cm,10,0.9869117315, 
2013,T7,1,3,2,50-end cm,65,0.7978318203, 
2013,T7,1,3,2,25-50cm,25,1.603076134, 
2013,T7,1,3,2,10-25cm,15,1.5353266205, 
2013,T7,1,3,2,0-10cm,10,1.2255328612, 
2013,T7,1,3,1,50-end cm,65,0.8249079119, 
2013,T7,1,3,1,25-50cm,25,1.6201712482, 
2013,T7,1,3,1,10-25cm,15,1.5335723759, 
2013,T7,1,3,1,0-10cm,10,1.2257302138, 
2013,T7,1,2,2,50-end cm,61,0.9290968602, 
2013,T7,1,2,2,25-50cm,25,1.4530180459,lots of roots 
2013,T7,1,2,2,10-25cm,15,1.5199038862, 
2013,T7,1,2,2,0-10cm,10,1.3245380442, 
2013,T7,1,2,1,50-end cm,66,0.8356696611, 
2013,T7,1,2,1,25-50cm,25,1.6834994804, 
2013,T7,1,2,1,10-25cm,15,1.651457617, 
2013,T7,1,2,1,0-10cm,10,1.3482861312, 
2013,T7,1,1,2,50-end cm,63,0.8822681138, 
2013,T7,1,1,2,25-50cm,25,1.5857880529, 
2013,T7,1,1,2,10-25cm,15,1.5693297295, 
2013,T7,1,1,2,0-10cm,10,1.0972975767, 
2013,T7,1,1,1,50-end cm,66,0.8053856837, 
2013,T7,1,1,1,25-50cm,25,1.6171451762, 
2013,T7,1,1,1,10-25cm,15,1.5887726078, 
2013,T7,1,1,1,0-10cm,10,1.1097746418, 
2013,T6,6,5,2,50-end cm,57,0.1302065016, 
2013,T6,6,5,2,25-50cm,25,0.0251997245, 
2013,T6,6,5,2,10-25cm,15,0.090635974, 
2013,T6,6,5,2,0-10cm,10,0.0100430507, 
2013,T6,6,5,1,50-end cm,64,0.8442110551, 
2013,T6,6,5,1,25-50cm,25,1.6844467725, 
2013,T6,6,5,1,10-25cm,15,1.4894823601, 
2013,T6,6,5,1,0-10cm,10,1.2527894376, 
2013,T6,6,4,2,50-end cm,63,0.9792945506, 
2013,T6,6,4,2,25-50cm,25,1.7159354641,spilled a little after sieving 
2013,T6,6,4,2,10-25cm,15,1.5902052409, 
2013,T6,6,4,2,0-10cm,10,1.2225945014, 
2013,T6,6,4,1,50-end cm,64,0.4589419244,bag ripped when putting in oven had some partially left in bag 
2013,T6,6,4,1,25-50cm,25,1.7436525298, 
2013,T6,6,4,1,10-25cm,15,1.5453111964, 
2013,T6,6,4,1,0-10cm,10,1.1575778088, 
2013,T6,6,3,2,50-end cm,64,0.7948900554, 
2013,T6,6,3,2,25-50cm,25,1.6849555035, 
2013,T6,6,3,2,10-25cm,15,1.5355166637, 
2013,T6,6,3,2,0-10cm,10,1.6090984559, 
2013,T6,6,3,1,50-end cm,68,0.9544587213, 
2013,T6,6,3,1,25-50cm,25,1.5940768589, 
2013,T6,6,3,1,10-25cm,15,1.5377971818, 
2013,T6,6,3,1,0-10cm,10,1.5697375914, 
2013,T6,6,2,2,50-end cm,64,0.8762500039, 
2013,T6,6,2,2,25-50cm,25,1.6747808844, 
2013,T6,6,2,2,10-25cm,15,1.589357356, 
2013,T6,6,2,2,0-10cm,10,1.2455531784, 
2013,T6,6,2,1,50-end cm,67,1.0198687521, 
2013,T6,6,2,1,25-50cm,25,1.7155933864, 
2013,T6,6,2,1,10-25cm,15,1.4296626172, 
2013,T6,6,2,1,0-10cm,10,1.3772092401, 
2013,T6,6,1,2,50-end cm,66,0.9196109325, 
2013,T6,6,1,2,25-50cm,25,1.7771235179, 
2013,T6,6,1,2,10-25cm,15,1.5561728946, 
2013,T6,6,1,2,0-10cm,10,1.6724924723, 
2013,T6,6,1,1,50-end cm,66,1.0252709489, 
2013,T6,6,1,1,25-50cm,25,1.5976292043, 
2013,T6,6,1,1,10-25cm,15,1.6052625076, 
2013,T6,6,1,1,0-10cm,10,1.1544420964, 
2013,T6,5,5,2,50-end cm,66,1.2306371816, 
2013,T6,5,5,2,25-50cm,25,1.634459571, 
2013,T6,5,5,2,10-25cm,15,1.5074341305, 
2013,T6,5,5,2,0-10cm,10,1.2983997988, 
2013,T6,5,5,1,50-end cm,65,1.033032173, 
2013,T6,5,5,1,25-50cm,25,1.6299862471, 
2013,T6,5,5,1,10-25cm,15,1.4584176109, 
2013,T6,5,5,1,0-10cm,10,1.4591982498, 
2013,T6,5,4,2,50-end cm,63,1.106275411, 
2013,T6,5,4,2,25-50cm,25,1.5974625511, 
2013,T6,5,4,2,10-25cm,15,1.3901044002, 
2013,T6,5,4,2,0-10cm,10,1.5190399207, 
2013,T6,5,4,1,50-end cm,59,1.2584601821, 
2013,T6,5,4,1,25-50cm,25,1.644555249, 
2013,T6,5,4,1,10-25cm,15,1.5049635692, 
2013,T6,5,4,1,0-10cm,10,1.3705211823, 
2013,T6,5,3,2,50-end cm,61,1.1118330754, 
2013,T6,5,3,2,25-50cm,25,1.5840601219, 
2013,T6,5,3,2,10-25cm,15,1.6767772149, 
2013,T6,5,3,2,0-10cm,10,1.4372921196, 
2013,T6,5,3,1,50-end cm,57,1.3437991119, 
2013,T6,5,3,1,25-50cm,25,1.7225051104, 
2013,T6,5,3,1,10-25cm,15,1.4846874247, 
2013,T6,5,3,1,0-10cm,10,1.4615006959, 
2013,T6,5,2,2,50-end cm,55,1.2074123113, 
2013,T6,5,2,2,25-50cm,25,1.7597301821, 
2013,T6,5,2,2,10-25cm,15,1.5827789386, 
2013,T6,5,2,2,0-10cm,10,1.1769841403, 
2013,T6,5,2,1,50-end cm,60,0.9702339813, 
2013,T6,5,2,1,25-50cm,25,1.6188555647, 
2013,T6,5,2,1,10-25cm,15,1.4808427052, 
2013,T6,5,2,1,0-10cm,10,1.3096488926, 
2013,T6,5,1,2,50-end cm,56,0.9911497986, 
2013,T6,5,1,2,25-50cm,25,1.7121813806,spilled a little after sieving 
2013,T6,5,1,2,10-25cm,15,1.5469338727, 
2013,T6,5,1,2,0-10cm,10,1.354601412, 
2013,T6,5,1,1,50-end cm,58,1.2398781969, 
2013,T6,5,1,1,25-50cm,25,1.6537825759, 
2013,T6,5,1,1,10-25cm,15,1.4623938988, 
2013,T6,5,1,1,0-10cm,10,1.4279946229, 
2013,T6,4,5,2,50-end cm,68,0.8544493622, 
2013,T6,4,5,2,25-50cm,25,1.6324299099, 
2013,T6,4,5,2,10-25cm,15,1.3933497528, 
