# Soil Total Carbon and Nitrogen by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/164
# The newest version of the data https://lter.kbs.msu.edu/datatables/164.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date the sample was taken
# treatment		treatment the sample was collected from
# replicate		replicate that the sample was collected from
# station		station within the plot that was sampled
# core		there were 2 cores taken at each sample site. in 2001 core 1 was analyzed and core 2 was archived.
# depth		slice of the deepcore
# n_percent	gramsPerHectograms	average percent N in the sample
# c_percent	gramsPerHectograms	average percent of C in the sample
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2012-1-12. Sven Bohm. Discovered that T4 rep 6 had some sample_dates coded as 2006 rather than 2001. I've corrected the dates.
#2012-1-13. Sven Bohm. Included the core in the data. In 2001 we only analyzed core 1. I also discovered that the dataset included all the individual approved measurements. I changed it to report one average measurement for each treatment, replicate, depth (section) and core.
#
sample_date,treatment,replicate,station,core,depth,n_percent,c_percent
#,,,,,,gramsPerHectograms,gramsPerHectograms
2010-07-22,T2,1,1,C1,Middle,0.0615,0.3694
2010-07-22,T2,1,1,C2,Middle,0.0348,0.1822
2010-07-22,T2,1,1,C1,Surface,0.0931,1.0295
2010-07-22,T2,1,1,C2,Surface,0.0870,0.9737
2010-07-22,T2,1,2,C1,Deep,0.0142,0.0661
2010-07-22,T2,1,2,C2,Deep,0.0073,0.0514
2010-07-22,T2,1,2,C2,Middle,0.0270,0.1221
2010-07-22,T2,1,2,C1,Middle,0.0302,0.1022
2010-07-22,T2,1,2,C1,Surface,0.0756,0.6837
2010-07-22,T2,1,2,C2,Surface,0.0631,0.6405
2010-07-22,T2,1,3,C2,Deep,0.0092,0.0771
2010-07-22,T2,1,3,C1,Deep,0.0065,0.0974
2010-07-22,T2,1,3,C1,Middle,0.0353,0.0419
2010-07-22,T2,1,3,C2,Middle,0.0260,0.1885
2010-07-22,T2,1,3,C1,Surface,0.0925,0.9706
2010-07-22,T2,1,3,C2,Surface,0.0964,0.8531
2010-07-22,T2,1,4,C2,Deep,0.0102,0.0848
2010-07-22,T2,1,4,C1,Deep,0.0162,0.0190
2010-07-22,T2,1,4,C1,Middle,0.0326,0.1397
2010-07-22,T2,1,4,C2,Middle,0.0380,0.1379
2010-07-22,T2,1,4,C2,Surface,0.1300,1.0717
2010-07-22,T2,1,4,C1,Surface,0.0687,0.8307
2010-07-22,T2,1,5,C2,Deep,0.0247,0.0729
2010-07-22,T2,1,5,C1,Deep,0.0087,0.0924
2010-07-22,T2,1,5,C1,Middle,0.0190,0.1859
2010-07-22,T2,1,5,C2,Middle,0.0185,0.0228
2010-07-22,T2,1,5,C1,Surface,0.0613,0.8230
2010-07-22,T2,1,5,C2,Surface,0.0609,0.6762
2010-07-22,T4,1,1,C2,Deep,0.0169,0.0059
2010-07-22,T4,1,1,C1,Deep,0.0129,0.0552
2010-07-22,T4,1,1,C2,Middle,0.0530,0.3895
2010-07-22,T4,1,1,C1,Middle,0.0550,0.1838
2010-07-22,T4,1,1,C2,Surface,0.1064,0.9298
2010-07-22,T4,1,1,C1,Surface,0.0925,0.8469
2010-07-22,T4,1,2,C1,Deep,0.0060,0.0763
2010-07-22,T4,1,2,C2,Deep,0.0017,0.0764
2010-07-22,T4,1,2,C1,Middle,0.0369,0.2452
2010-07-22,T4,1,2,C2,Middle,0.0080,0.0564
2010-07-22,T4,1,2,C2,Surface,0.0933,0.8420
2010-07-22,T4,1,2,C1,Surface,0.0931,0.9739
2010-07-22,T6,1,1,C2,Deep,0.0110,0.1440
2010-07-22,T6,1,1,C1,Deep,0.0250,0.0631
2010-07-22,T6,1,1,C1,Middle,0.0392,0.1697
2010-07-22,T6,1,1,C2,Middle,0.0290,0.2130
2010-07-22,T6,1,1,C2,Surface,0.0897,0.9150
2010-07-22,T6,1,1,C1,Surface,0.0896,0.8241
2010-07-22,T6,1,2,C2,Deep,0.0070,0.1150
2010-07-22,T6,1,2,C1,Deep,0.0095,0.0940
2010-07-22,T6,1,2,C1,Middle,0.0223,0.0990
2010-07-22,T6,1,2,C2,Middle,0.0583,0.4887
2010-07-22,T6,1,2,C1,Surface,0.1145,1.0347
2010-07-22,T6,1,2,C2,Surface,0.1220,1.2660
2010-07-22,T6,1,3,C1,Deep,0.0090,0.0855
2010-07-22,T6,1,3,C2,Deep,0.0498,0.1920
2010-07-22,T6,1,3,C1,Middle,0.0280,0.1117
2010-07-22,T6,1,3,C2,Middle,0.0468,0.1967
2010-07-22,T6,1,3,C2,Surface,0.1237,1.2740
2010-07-22,T6,1,3,C1,Surface,0.1064,1.0372
2010-07-22,T6,1,4,C2,Deep,0.0191,0.0926
2010-07-22,T6,1,4,C1,Deep,0.0050,0.0780
2010-07-22,T6,1,4,C2,Middle,0.0555,0.3773
2010-07-22,T6,1,4,C1,Middle,0.0330,0.2373
2010-07-22,T6,1,4,C1,Surface,0.1010,0.8713
2010-07-22,T6,1,4,C2,Surface,0.0945,1.0296
2010-07-22,T6,1,5,C1,Deep,0.0097,0.0680
2010-07-22,T6,1,5,C2,Deep,0.0466,0.1031
2010-07-22,T6,1,5,C1,Middle,0.0438,0.2713
2010-07-22,T6,1,5,C2,Middle,0.0368,0.1396
2010-07-22,T6,1,5,C1,Surface,0.1195,1.1762
2010-07-22,T6,1,5,C2,Surface,0.1236,1.0595
2001-10-19,TSF,1,1,C1,Deep,0.0200,0.2165
2001-10-19,TSF,1,1,C1,Middle,0.0545,0.3165
2001-10-19,TSF,1,1,C1,Surface,0.1960,1.9323
2001-10-19,TSF,1,2,C1,Deep,0.0350,0.1110
2001-10-19,TSF,1,2,C1,Middle,0.0550,0.3037
2001-10-19,TSF,1,2,C1,Surface,0.1567,1.7343
2001-10-19,TSF,1,3,C1,Deep,0.0337,0.1210
2001-10-19,TSF,1,3,C1,Middle,0.0480,0.2210
2001-10-19,TSF,1,3,C1,Surface,0.1283,1.0190
2001-10-19,TSF,1,4,C1,Deep,0.0360,0.2005
2001-10-19,TSF,1,4,C1,Middle,0.0533,0.3700
2001-10-19,TSF,1,4,C1,Surface,0.1517,1.4307
2001-10-19,TSF,1,5,C1,Deep,0.0225,0.1390
2001-10-19,TSF,1,5,C1,Middle,0.0487,0.3497
2001-10-19,TSF,1,5,C1,Surface,0.1747,1.7380
2001-10-18,TDF,3,4,C1,Deep,0.0074,0.1846
2001-10-18,TDF,3,4,C1,Middle,0.0348,0.4654
2001-10-18,TDF,3,4,C1,Surface,0.2330,3.0154
2001-10-18,TDF,3,5,C1,Deep,0.0345,0.2209
2001-10-18,TDF,3,5,C1,Middle,0.0246,0.2931
2001-10-18,TDF,3,5,C1,Surface,0.2275,3.1606
2001-10-10,TDF,3,1,C1,Deep,0.0341,0.1562
2001-10-10,TDF,3,1,C1,Middle,0.0266,0.5117
2001-10-10,TDF,3,1,C1,Surface,0.2307,2.9522
2001-10-10,TDF,3,3,C1,Deep,0.0236,0.2249
2001-10-10,TDF,3,3,C1,Middle,0.0384,0.3753
2001-10-10,TDF,3,3,C1,Surface,0.2229,2.7072
2001-10-09,TDF,3,2,C1,Deep,0.0355,0.1556
2001-10-09,TDF,3,2,C1,Middle,0.0257,0.4386
2001-10-09,TDF,3,2,C1,Surface,0.2405,2.9151
2001-10-04,TDF,2,2,C1,Deep,0.0449,0.3435
2001-10-04,TDF,2,2,C1,Middle,0.0896,0.9899
2001-10-04,TDF,2,2,C1,Surface,0.2263,2.8941
2001-10-04,TDF,2,3,C1,Deep,0.0218,0.2130
2001-10-04,TDF,2,3,C1,Middle,0.1090,1.1397
2001-10-04,TDF,2,3,C1,Surface,0.3363,4.1963
2001-10-04,TDF,2,4,C1,Deep,0.0177,0.0837
2001-10-04,TDF,2,4,C1,Middle,0.0300,0.4160
2001-10-04,TDF,2,4,C1,Surface,0.1520,1.9833
2001-10-04,TDF,2,5,C1,Deep,0.0560,0.4343
2001-10-04,TDF,2,5,C1,Middle,0.0487,0.6563
2001-10-04,TDF,2,5,C1,Surface,0.1713,2.2803
2001-10-03,TCF,2,1,C1,Middle,0.0390,0.2317
2001-10-03,TCF,2,1,C1,Surface,0.1572,2.2750
2001-10-03,TCF,2,2,C1,Deep,0.0043,0.0613
2001-10-03,TCF,2,2,C1,Middle,0.0291,0.2866
2001-10-03,TCF,2,2,C1,Surface,0.1585,2.4846
2001-10-03,TCF,2,3,C1,Deep,0.0217,0.0698
2001-10-03,TCF,2,3,C1,Middle,0.0366,0.3579
2001-10-03,TCF,2,3,C1,Surface,0.1296,2.0333
2001-10-03,TCF,2,4,C1,Deep,0.0090,0.0890
2001-10-03,TCF,2,4,C1,Middle,0.0673,0.6444
2001-10-03,TCF,2,4,C1,Surface,0.3059,4.4857
2001-10-03,TCF,2,5,C1,Middle,0.0505,0.3201
2001-10-03,TCF,2,5,C1,Surface,0.1210,1.9001
2001-10-03,TSF,3,1,C1,Deep,0.0189,0.9527
2001-10-03,TSF,3,1,C1,Middle,0.0215,0.4519
2001-10-03,TSF,3,1,C1,Surface,0.2142,2.6079
2001-10-03,TSF,3,5,C1,Deep,0.0118,0.0661
2001-10-03,TSF,3,5,C1,Middle,0.0435,0.1790
2001-10-03,TSF,3,5,C1,Surface,0.1089,1.2728
2001-10-02,TCF,3,1,C1,Deep,0.0190,0.1070
2001-10-02,TCF,3,1,C1,Middle,0.0548,0.5278
2001-10-02,TCF,3,1,C1,Surface,0.1406,1.8594
2001-10-02,TCF,3,2,C1,Deep,0.0192,0.1505
2001-10-02,TCF,3,2,C1,Middle,0.0567,0.5236
2001-10-02,TCF,3,2,C1,Surface,0.1174,1.6648
2001-10-02,TCF,3,3,C1,Deep,0.0269,0.1693
2001-10-02,TCF,3,3,C1,Middle,0.0570,0.4830
2001-10-02,TCF,3,3,C1,Surface,0.1489,1.9539
2001-10-02,TCF,3,4,C1,Middle,0.0514,0.5301
2001-10-02,TCF,3,4,C1,Surface,0.1198,1.4137
2001-10-02,TCF,3,5,C1,Deep,0.0159,0.0907
2001-10-02,TCF,3,5,C1,Middle,0.0440,0.3692
2001-10-02,TCF,3,5,C1,Surface,0.1325,1.6024
2001-10-01,TDF,2,1,C1,Deep,0.0312,0.2397
2001-10-01,TDF,2,1,C1,Middle,0.0535,0.5371
2001-10-01,TDF,2,1,C1,Surface,0.1977,2.5163
2001-10-01,TSF,2,1,C1,Deep,0.0248,0.0569
2001-10-01,TSF,2,1,C1,Middle,0.0573,0.3829
2001-10-01,TSF,2,1,C1,Surface,0.1144,1.3277
2001-10-01,TSF,2,2,C1,Deep,0.0144,0.1058
2001-10-01,TSF,2,2,C1,Middle,0.0451,0.2645
2001-10-01,TSF,2,2,C1,Surface,0.1161,1.2854
2001-10-01,TSF,2,3,C1,Middle,0.0462,0.2599
2001-10-01,TSF,2,3,C1,Surface,0.1110,1.2406
2001-10-01,TSF,2,4,C1,Middle,0.0454,0.3104
2001-10-01,TSF,2,4,C1,Surface,0.1105,1.2079
2001-10-01,TSF,2,5,C1,Deep,0.0332,0.1775
2001-10-01,TSF,2,5,C1,Middle,0.0212,0.3599
2001-10-01,TSF,2,5,C1,Surface,0.0658,1.0001
2001-10-01,TSF,3,2,C1,Deep,0.0213,0.1663
2001-10-01,TSF,3,2,C1,Middle,0.0430,0.4085
2001-10-01,TSF,3,2,C1,Surface,0.1027,1.5288
2001-10-01,TSF,3,3,C1,Deep,0.0203,0.2670
2001-10-01,TSF,3,3,C1,Middle,0.0468,0.6116
2001-10-01,TSF,3,3,C1,Surface,0.1912,2.1900
2001-10-01,TSF,3,4,C1,Middle,0.0373,0.3987
2001-10-01,TSF,3,4,C1,Surface,0.1002,1.4121
2001-09-18,TDF,1,1,C1,Deep,0.0230,0.1030
2001-09-18,TDF,1,1,C1,Middle,0.0435,0.3160
2001-09-18,TDF,1,1,C1,Surface,0.1063,1.0040
2001-09-18,TDF,1,2,C1,Deep,0.0307,0.0675
2001-09-18,TDF,1,2,C1,Middle,0.0460,0.3580
2001-09-18,TDF,1,2,C1,Surface,0.0862,0.9453
2001-09-18,TDF,1,3,C1,Deep,0.0335,0.0375
2001-09-18,TDF,1,3,C1,Middle,0.0486,0.1638
2001-09-18,TDF,1,3,C1,Surface,0.1177,1.3318
2001-09-18,TDF,1,4,C1,Deep,0.0364,0.0835
2001-09-18,TDF,1,4,C1,Middle,0.0665,0.1874
2001-09-18,TDF,1,4,C1,Surface,0.1688,1.8846
2001-09-18,TDF,1,5,C1,Deep,0.0213,0.0783
2001-09-18,TDF,1,5,C1,Middle,0.0615,0.6011
2001-09-18,TDF,1,5,C1,Surface,0.3064,4.3457
2001-09-17,TCF,1,1,C1,Deep,0.0297,0.0129
2001-09-17,TCF,1,1,C1,Middle,0.0430,0.1368
2001-09-17,TCF,1,1,C1,Surface,0.1222,1.7217
2001-09-17,TCF,1,2,C1,Middle,0.0315,0.0914
2001-09-17,TCF,1,2,C1,Surface,0.0951,1.2994
2001-09-17,TCF,1,3,C1,Deep,0.0200,0.1223
2001-09-17,TCF,1,3,C1,Middle,0.0380,0.3250
2001-09-17,TCF,1,3,C1,Surface,0.0969,1.6355
2001-09-17,TCF,1,4,C1,Deep,0.0325,0.0413
2001-09-17,TCF,1,4,C1,Middle,0.0287,0.0160
2001-09-17,TCF,1,4,C1,Surface,0.0855,1.1174
2001-09-17,TCF,1,5,C1,Deep,0.0190,0.1095
2001-09-17,TCF,1,5,C1,Middle,0.0440,0.0845
2001-09-17,TCF,1,5,C1,Surface,0.0861,1.0075
2001-09-10,T8,4,1,C1,Deep,0.0515,0.4459
2001-09-10,T8,4,1,C1,Middle,0.0666,0.5227
2001-09-10,T8,4,1,C1,Surface,0.1996,2.3168
2001-09-10,T8,4,2,C1,Deep,0.0478,0.2032
2001-09-10,T8,4,2,C1,Middle,0.0663,0.4371
2001-09-10,T8,4,2,C1,Surface,0.2934,3.3586
2001-09-10,T8,4,3,C1,Deep,0.0407,0.1998
2001-09-10,T8,4,3,C1,Middle,0.0709,0.4283
2001-09-10,T8,4,3,C1,Surface,0.3197,3.6674
2001-09-10,T8,4,4,C1,Deep,0.0430,0.1798
2001-09-10,T8,4,4,C1,Middle,0.0681,0.4456
2001-09-10,T8,4,4,C1,Surface,0.2314,2.5368
2001-09-10,T8,4,5,C1,Deep,0.0393,0.1420
2001-09-10,T8,4,5,C1,Middle,0.0682,0.3647
2001-09-10,T8,4,5,C1,Surface,0.2484,2.5352
2001-09-07,T8,3,1,C1,Deep,0.0300,0.1381
2001-09-07,T8,3,1,C1,Middle,0.0756,0.3168
2001-09-07,T8,3,1,C1,Surface,0.2252,2.1628
2001-09-07,T8,3,2,C1,Deep,0.0516,0.1831
2001-09-07,T8,3,2,C1,Middle,0.0818,0.4824
2001-09-07,T8,3,2,C1,Surface,0.2760,3.3007
2001-09-07,T8,3,3,C1,Deep,0.0652,0.3514
2001-09-07,T8,3,3,C1,Middle,0.0978,0.7092
2001-09-07,T8,3,3,C1,Surface,0.2804,3.3080
2001-09-07,T8,3,4,C1,Deep,0.1252,1.3723
2001-09-07,T8,3,4,C1,Middle,0.0934,0.8245
2001-09-07,T8,3,4,C1,Surface,0.3274,3.8174
2001-09-07,T8,3,5,C1,Deep,0.0567,0.2829
2001-09-07,T8,3,5,C1,Middle,0.0780,0.4472
2001-09-07,T8,3,5,C1,Surface,0.3339,3.8193
2001-09-06,T5,6,1,C1,Deep,0.0102,0.0674
2001-09-06,T5,6,1,C1,Middle,0.0269,0.3440
2001-09-06,T5,6,1,C1,Surface,0.1046,1.2853
2001-09-06,T5,6,2,C1,Deep,0.0189,0.1822
2001-09-06,T5,6,2,C1,Middle,0.0555,0.7615
2001-09-06,T5,6,2,C1,Surface,0.1284,1.6621
2001-09-06,T5,6,3,C1,Deep,0.0434,0.1512
2001-09-06,T5,6,3,C1,Middle,0.0314,0.2943
2001-09-06,T5,6,3,C1,Surface,0.1051,1.1378
2001-09-06,T5,6,4,C1,Deep,0.0119,0.1056
2001-09-06,T5,6,4,C1,Middle,0.0534,0.5486
2001-09-06,T5,6,4,C1,Surface,0.1031,1.2768
2001-09-06,T5,6,5,C1,Deep,0.0212,0.2005
2001-09-06,T5,6,5,C1,Middle,0.0619,0.6506
2001-09-06,T5,6,5,C1,Surface,0.1379,1.6599
2001-09-06,T8,1,1,C1,Deep,0.0512,0.0764
2001-09-06,T8,1,1,C1,Middle,0.0504,0.3486
2001-09-06,T8,1,1,C1,Surface,0.1763,2.0786
2001-09-06,T8,1,2,C1,Deep,0.0371,0.0864
2001-09-06,T8,1,2,C1,Middle,0.0681,0.3544
2001-09-06,T8,1,2,C1,Surface,0.2584,2.9445
2001-09-06,T8,1,3,C1,Deep,0.0440,0.0452
2001-09-06,T8,1,3,C1,Middle,0.0661,0.3077
2001-09-06,T8,1,3,C1,Surface,0.1964,2.5346
2001-09-06,T8,1,4,C1,Deep,0.0526,0.1731
2001-09-06,T8,1,4,C1,Middle,0.0812,0.5115
2001-09-06,T8,1,4,C1,Surface,0.2154,3.0709
2001-09-06,T8,1,5,C1,Deep,0.0423,0.0937
2001-09-06,T8,1,5,C1,Middle,0.0622,0.3177
2001-09-06,T8,1,5,C1,Surface,0.2355,3.2954
2001-09-06,T8,2,1,C1,Deep,0.0387,0.0363
2001-09-06,T8,2,1,C1,Middle,0.0643,0.3841
2001-09-06,T8,2,1,C1,Surface,0.2286,2.8990
2001-09-06,T8,2,2,C1,Deep,0.0476,0.1677
2001-09-06,T8,2,2,C1,Middle,0.0572,0.4439
2001-09-06,T8,2,2,C1,Surface,0.2359,3.5377
2001-09-06,T8,2,3,C1,Deep,0.0563,0.2016
2001-09-06,T8,2,3,C1,Middle,0.0883,0.4967
2001-09-06,T8,2,3,C1,Surface,0.2159,2.1584
2001-09-06,T8,2,4,C1,Deep,0.0491,0.4478
2001-09-06,T8,2,4,C1,Middle,0.0627,0.5694
2001-09-06,T8,2,4,C1,Surface,0.2711,3.3439
2001-09-06,T8,2,5,C1,Deep,0.0565,0.2616
2001-09-06,T8,2,5,C1,Middle,0.0574,0.4112
2001-09-06,T8,2,5,C1,Surface,0.1921,2.2719
2001-09-04,T2,6,1,C1,Deep,0.0223,0.0940
2001-09-04,T2,6,1,C1,Middle,0.0625,0.4642
2001-09-04,T2,6,1,C1,Surface,0.1041,1.0196
2001-09-04,T2,6,2,C1,Deep,0.0289,0.1382
2001-09-04,T2,6,2,C1,Middle,0.0476,0.2893
2001-09-04,T2,6,2,C1,Surface,0.1286,1.4053
2001-09-04,T2,6,3,C1,Deep,0.0554,0.2722
2001-09-04,T2,6,3,C1,Middle,0.0849,0.4377
2001-09-04,T2,6,3,C1,Surface,0.1527,1.3704
2001-09-04,T2,6,4,C1,Deep,0.0286,0.1703
2001-09-04,T2,6,4,C1,Middle,0.0482,0.4218
2001-09-04,T2,6,4,C1,Surface,0.1126,1.0818
2001-09-04,T2,6,5,C1,Deep,0.0550,0.1979
2001-09-04,T2,6,5,C1,Middle,0.0484,0.3509
2001-09-04,T2,6,5,C1,Surface,0.1153,1.2727
2001-09-04,T3,6,1,C1,Deep,0.0587,0.2018
2001-09-04,T3,6,1,C1,Middle,0.1118,1.0182
2001-09-04,T3,6,1,C1,Surface,0.1758,1.6537
2001-09-04,T3,6,2,C1,Deep,0.0463,0.0994
2001-09-04,T3,6,2,C1,Middle,0.0611,0.2215
2001-09-04,T3,6,2,C1,Surface,0.1240,1.1154
2001-09-04,T3,6,3,C1,Deep,0.0398,0.0828
2001-09-04,T3,6,3,C1,Middle,0.0756,0.3654
2001-09-04,T3,6,3,C1,Surface,0.1367,1.1888
2001-09-04,T3,6,4,C1,Deep,0.0181,0.0587
2001-09-04,T3,6,4,C1,Middle,0.0622,0.3690
2001-09-04,T3,6,4,C1,Surface,0.1497,1.3644
2001-09-04,T3,6,5,C1,Deep,0.0079,0.0257
2001-09-04,T3,6,5,C1,Middle,0.0348,0.2511
2001-09-04,T3,6,5,C1,Surface,0.1015,1.0690
2001-08-30,T4,6,1,C1,Deep,0.0347,0.0176
2001-08-30,T4,6,1,C1,Middle,0.0585,0.2504
2001-08-30,T4,6,1,C1,Surface,0.1356,1.1981
2001-08-30,T4,6,2,C1,Deep,0.0357,0.0992
2001-08-30,T4,6,2,C1,Middle,0.0691,0.3214
2001-08-30,T4,6,2,C1,Surface,0.1500,1.3424
2001-08-30,T4,6,3,C1,Deep,0.0124,0.0728
2001-08-30,T4,6,3,C1,Middle,0.0577,0.3992
2001-08-30,T4,6,3,C1,Surface,0.1178,1.0368
2001-08-30,T4,6,4,C1,Deep,0.0028,0.0573
2001-08-30,T4,6,4,C1,Middle,0.0230,0.2117
2001-08-30,T4,6,4,C1,Surface,0.1108,1.2749
2001-08-30,T4,6,5,C1,Deep,0.0471,0.1130
2001-08-30,T4,6,5,C1,Middle,0.0508,0.2189
2001-08-30,T4,6,5,C1,Surface,0.1108,1.2736
2001-08-30,T7,6,1,C1,Deep,0.0265,0.3347
2001-08-30,T7,6,1,C1,Middle,0.0625,0.6104
2001-08-30,T7,6,1,C1,Surface,0.1170,1.2517
2001-08-30,T7,6,2,C1,Deep,0.0310,0.2669
2001-08-30,T7,6,2,C1,Middle,0.0511,0.4542
2001-08-30,T7,6,2,C1,Surface,0.1252,1.5847
2001-08-30,T7,6,3,C1,Deep,0.0220,0.2269
2001-08-30,T7,6,3,C1,Middle,0.0416,0.3387
2001-08-30,T7,6,3,C1,Surface,0.1234,1.3143
2001-08-30,T7,6,4,C1,Deep,0.0279,0.2579
2001-08-30,T7,6,4,C1,Middle,0.0561,0.5457
2001-08-30,T7,6,4,C1,Surface,0.1245,1.3874
2001-08-30,T7,6,5,C1,Deep,0.0250,0.2082
2001-08-30,T7,6,5,C1,Middle,0.0590,0.5413
2001-08-30,T7,6,5,C1,Surface,0.1310,1.5005
2001-08-27,T1,6,3,C1,Deep,0.0309,0.0940
2001-08-27,T1,6,3,C1,Middle,0.0273,0.1194
2001-08-27,T1,6,3,C1,Surface,0.0995,1.0378
2001-08-27,T1,6,4,C1,Deep,0.0223,0.0756
2001-08-27,T1,6,4,C1,Middle,0.0515,0.3003
2001-08-27,T1,6,4,C1,Surface,0.1242,1.2783
2001-08-27,T1,6,5,C1,Deep,0.0180,0.0713
2001-08-27,T1,6,5,C1,Middle,0.0278,0.1559
2001-08-27,T1,6,5,C1,Surface,0.0899,0.8563
2001-08-27,T4,1,1,C1,Deep,0.0544,0.2283
2001-08-27,T4,1,1,C1,Middle,0.0843,0.5702
2001-08-27,T4,1,1,C1,Surface,0.1283,1.0917
2001-08-27,T4,1,2,C1,Deep,0.0658,1.3523
2001-08-27,T4,1,2,C1,Middle,0.1015,0.7413
2001-08-27,T4,1,2,C1,Surface,0.1408,1.2557
2001-08-27,T6,1,5,C1,Deep,0.0390,0.1178
2001-08-27,T6,6,1,C1,Deep,0.0132,0.1302
2001-08-27,T6,6,1,C1,Middle,0.0439,0.4204
2001-08-27,T6,6,1,C1,Surface,0.1377,1.4036
2001-08-27,T6,6,2,C1,Deep,0.0453,0.1104
2001-08-27,T6,6,2,C1,Middle,0.0620,0.3251
2001-08-27,T6,6,2,C1,Surface,0.1458,1.3366
2001-08-27,T6,6,3,C1,Deep,0.0355,0.1134
2001-08-27,T6,6,3,C1,Middle,0.0637,0.3127
2001-08-27,T6,6,3,C1,Surface,0.1451,1.3440
2001-08-27,T6,6,4,C1,Middle,0.0617,0.2023
2001-08-27,T6,6,4,C1,Surface,0.1383,1.2957
2001-08-27,T6,6,5,C1,Deep,0.0049,0.1160
2001-08-27,T6,6,5,C1,Middle,0.0332,0.2499
2001-08-27,T6,6,5,C1,Surface,0.1140,1.1476
2001-08-21,T1,5,1,C1,Deep,0.0467,0.0916
2001-08-21,T1,5,1,C1,Middle,0.0772,0.4061
2001-08-21,T1,5,1,C1,Surface,0.1203,1.0187
2001-08-21,T1,5,2,C1,Deep,0.0102,0.1736
2001-08-21,T1,5,2,C1,Middle,0.0629,0.3626
2001-08-21,T1,5,2,C1,Surface,0.1116,0.9508
2001-08-21,T1,5,3,C1,Deep,0.0645,0.3509
2001-08-21,T1,5,3,C1,Middle,0.0425,0.1392
2001-08-21,T1,5,3,C1,Surface,0.1186,0.9892
2001-08-21,T1,5,4,C1,Deep,0.0853,0.4486
2001-08-21,T1,5,4,C1,Middle,0.0495,0.3047
2001-08-21,T1,5,4,C1,Surface,0.1160,0.9368
2001-08-21,T1,5,5,C1,Deep,0.0292,0.2609
2001-08-21,T1,5,5,C1,Middle,0.0469,0.3530
2001-08-21,T1,5,5,C1,Surface,0.1083,1.1106
2001-08-21,T5,5,1,C1,Deep,0.0381,0.2213
2001-08-21,T5,5,1,C1,Middle,0.0480,0.4065
2001-08-21,T5,5,1,C1,Surface,0.0920,1.0611
2001-08-21,T5,5,2,C1,Deep,0.0301,0.2213
2001-08-21,T5,5,2,C1,Middle,0.0584,0.3614
2001-08-21,T5,5,2,C1,Surface,0.1127,1.0767
2001-08-21,T5,5,3,C1,Deep,0.0375,0.1638
2001-08-21,T5,5,3,C1,Middle,0.0477,0.2495
2001-08-21,T5,5,3,C1,Surface,0.0854,0.9515
2001-08-21,T5,5,4,C1,Deep,0.0361,0.1819
2001-08-21,T5,5,4,C1,Middle,0.0602,0.4087
2001-08-21,T5,5,4,C1,Surface,0.1172,1.1458
2001-08-21,T5,5,5,C1,Deep,0.0313,0.1781
2001-08-21,T5,5,5,C1,Middle,0.0439,0.2922
2001-08-21,T5,5,5,C1,Surface,0.1212,1.2399
2001-08-21,T7,5,4,C1,Deep,0.0173,0.1809
2001-08-21,T7,5,4,C1,Middle,0.0279,0.3021
2001-08-21,T7,5,4,C1,Surface,0.1185,1.4694
2001-08-20,T4,5,1,C1,Deep,0.0331,0.2026
2001-08-20,T4,5,1,C1,Middle,0.0483,0.3304
2001-08-20,T4,5,1,C1,Surface,0.1028,0.9819
2001-08-20,T4,5,2,C1,Deep,0.0324,0.2058
2001-08-20,T4,5,2,C1,Middle,0.0471,0.3390
2001-08-20,T4,5,2,C1,Surface,0.0961,0.9263
2001-08-20,T4,5,3,C1,Deep,0.0426,0.2857
2001-08-20,T4,5,3,C1,Middle,0.0515,0.3752
2001-08-20,T4,5,3,C1,Surface,0.1037,1.0107
2001-08-20,T4,5,4,C1,Deep,0.0370,0.2180
2001-08-20,T4,5,4,C1,Middle,0.0494,0.3964
2001-08-20,T4,5,4,C1,Surface,0.1068,1.1161
2001-08-20,T4,5,5,C1,Deep,0.0258,1.6125
2001-08-20,T4,5,5,C1,Middle,0.0182,0.3877
2001-08-20,T4,5,5,C1,Surface,0.0939,1.1337
2001-08-20,T7,5,1,C1,Deep,0.0377,0.2252
2001-08-20,T7,5,1,C1,Middle,0.0589,0.4381
2001-08-20,T7,5,1,C1,Surface,0.1174,1.1783
2001-08-20,T7,5,2,C1,Deep,0.0240,0.1337
2001-08-20,T7,5,2,C1,Middle,0.0593,0.4335
2001-08-20,T7,5,2,C1,Surface,0.1288,1.3123
2001-08-20,T7,5,3,C1,Deep,0.0440,0.8725
2001-08-20,T7,5,3,C1,Middle,0.0716,0.6485
2001-08-20,T7,5,3,C1,Surface,0.1389,1.4657
2001-08-20,T7,5,5,C1,Deep,0.0329,0.2817
2001-08-20,T7,5,5,C1,Middle,0.0457,0.5038
2001-08-20,T7,5,5,C1,Surface,0.1358,1.6197
2001-08-03,T2,5,1,C1,Deep,0.0324,0.1385
2001-08-03,T2,5,1,C1,Middle,0.0898,0.6343
2001-08-03,T2,5,1,C1,Surface,0.1236,1.1155
2001-08-03,T2,5,2,C1,Deep,0.0305,2.7477
